id,majortopic,subtopic,PAPMajorTopic,CAPsubTopic,Topic,year,percent,PAPpercent,congress
8297,13,0,13,0,1300s,1994,0.51108,0.51108,103
4804,13,0,13,0,1300s,1995,0.54244,0.54244,104
370,13,0,13,0,1300s,1996,0.51541,0.51541,104
7742,13,0,13,0,1300s,1997,0.53594,0.53594,105
848,13,0,13,0,1300s,1998,0.53134,0.53134,105
6273,13,0,13,0,1300s,1999,0.5725,0.5725,106
6245,13,0,13,0,1300s,2000,0.55544,0.55544,106
870,13,0,13,0,1300s,2001,0.57244,0.57244,107
5048,13,0,13,0,1300s,2002,0.57783,0.57783,107
8175,13,0,13,0,1300s,2003,0.5972,0.5972,108
5106,13,0,13,0,1300s,2004,0.60463,0.60463,108
8670,13,0,13,0,1300s,2005,0.60844,0.60844,109
8856,13,0,13,0,1300s,2006,0.61112,0.61112,109
4340,13,0,13,0,1300s,2007,0.61587,0.61587,110
725,13,0,13,0,1300s,2008,0.61308,0.61308,110
8848,13,0,13,0,1300s,2009,0.56811,0.56811,111
6137,13,0,13,0,1300s,2010,0.57099,0.57099,111
5373,13,0,13,0,1300s,2011,0.52877,0.52877,112
2662,13,0,13,0,1300s,2012,0.53677,0.53677,112
423,13,0,13,0,1300s,2013,0.52745,0.52745,113
9591,13,0,13,0,1300s,2014,0.5384,0.5384,113
3108,13,0,13,0,1300s,2015,0.56499,0.56499,114
4065,13,0,13,0,1300s,2016,0.58662,0.58662,114
486,13,0,13,0,1300s,2017,0.58318,0.58318,115
628,13,0,13,0,1300s,2018,0.61484,0.61484,115
6669,14,0,14,0,1400s,1940,,,76
5279,14,0,14,0,1400s,1941,,,77
7224,14,0,14,0,1400s,1942,,,77
7640,14,0,14,0,1400s,1943,,,78
871,14,0,14,0,1400s,1944,,,78
2428,14,0,14,0,1400s,1945,,,79
6152,14,0,14,0,1400s,1946,,,79
2415,14,0,14,0,1400s,1947,,,80
2324,14,0,14,0,1400s,1948,,,80
4502,14,0,14,0,1400s,1949,,,81
7122,14,0,14,0,1400s,1950,,,81
3318,14,0,14,0,1400s,1951,,,82
7714,14,0,14,0,1400s,1952,,,82
3823,14,0,14,0,1400s,1953,,,83
5454,14,0,14,0,1400s,1954,,,83
2299,14,0,14,0,1400s,1955,,,84
1373,14,0,14,0,1400s,1956,,,84
4210,14,0,14,0,1400s,1957,,,85
9084,14,0,14,0,1400s,1958,,,85
8015,14,0,14,0,1400s,1959,,,86
8416,14,0,14,0,1400s,1960,,,86
2027,14,0,14,0,1400s,1961,,,87
1267,14,0,14,0,1400s,1962,,,87
3497,14,0,14,0,1400s,1963,,,88
2904,14,0,14,0,1400s,1964,,,88
3509,14,0,14,0,1400s,1965,0.57583,0.57583,89
4806,14,0,14,0,1400s,1966,0.5568,0.5568,89
5796,14,0,14,0,1400s,1967,0.60134,0.60134,90
7790,14,0,14,0,1400s,1968,0.67378,0.67378,90
3934,14,0,14,0,1400s,1969,0.69783,0.69783,91
7605,14,0,14,0,1400s,1970,0.71468,0.71468,91
6060,14,0,14,0,1400s,1971,0.7273,0.7273,92
1687,14,0,14,0,1400s,1972,0.71109,0.71109,92
1270,14,0,14,0,1400s,1973,0.70754,0.70754,93
3433,14,0,14,0,1400s,1974,0.7124,0.7124,93
9050,14,0,14,0,1400s,1975,0.65783,0.65783,94
2540,14,0,14,0,1400s,1976,0.62885,0.62885,94
9546,14,0,14,0,1400s,1977,0.65138,0.65138,95
3544,14,0,14,0,1400s,1978,0.62596,0.62596,95
5046,14,0,14,0,1400s,1979,0.63774,0.63774,96
9182,14,0,14,0,1400s,1980,0.61199,0.61199,96
8332,14,0,14,0,1400s,1981,0.65697,0.65697,97
2169,14,0,14,0,1400s,1982,0.67161,0.67161,97
306,14,0,14,0,1400s,1983,0.67693,0.67693,98
7617,14,0,14,0,1400s,1984,0.71856,0.71856,98
6911,14,0,14,0,1400s,1985,0.68646,0.68646,99
8985,14,0,14,0,1400s,1986,0.68377,0.68377,99
5239,14,0,14,0,1400s,1987,0.71182,0.71182,100
2795,14,0,14,0,1400s,1988,0.74085,0.74085,100
6103,14,0,14,0,1400s,1989,0.7319,0.7319,101
4094,14,0,14,0,1400s,1990,0.76064,0.76064,101
772,14,0,14,0,1400s,1991,0.73784,0.73784,102
1530,14,0,14,0,1400s,1992,0.77214,0.77214,102
2625,14,0,14,0,1400s,1993,0.75978,0.75978,103
7270,14,0,14,0,1400s,1994,0.7492,0.7492,103
2654,14,0,14,0,1400s,1995,0.74259,0.74259,104
241,14,0,14,0,1400s,1996,0.73305,0.73305,104
9756,14,0,14,0,1400s,1997,0.72661,0.72661,105
8740,14,0,14,0,1400s,1998,0.72073,0.72073,105
9439,14,0,14,0,1400s,1999,0.73512,0.73512,106
490,14,0,14,0,1400s,2000,0.75384,0.75384,106
3509,14,0,14,0,1400s,2001,0.72049,0.72049,107
945,14,0,14,0,1400s,2002,0.67518,0.67518,107
1917,14,0,14,0,1400s,2003,0.6813,0.6813,108
5381,14,0,14,0,1400s,2004,0.69153,0.69153,108
2591,14,0,14,0,1400s,2005,0.69608,0.69608,109
4521,14,0,14,0,1400s,2006,0.70465,0.70465,109
6601,14,0,14,0,1400s,2007,0.71188,0.71188,110
9172,14,0,14,0,1400s,2008,0.72127,0.72127,110
5263,14,0,14,0,1400s,2009,0.68741,0.68741,111
8437,14,0,14,0,1400s,2010,0.62935,0.62935,111
3867,14,0,14,0,1400s,2011,0.62682,0.62682,112
2865,14,0,14,0,1400s,2012,0.63231,0.63231,112
5885,14,0,14,0,1400s,2013,0.64569,0.64569,113
4075,14,0,14,0,1400s,2014,0.66645,0.66645,113
6295,14,0,14,0,1400s,2015,0.68628,0.68628,114
3684,14,0,14,0,1400s,2016,0.71405,0.71405,114
7087,14,0,14,0,1400s,2017,0.7252,0.7252,115
9673,14,0,14,0,1400s,2018,0.74285,0.74285,115
7004,15,0,15,0,1500s,1940,,,76
87,15,0,15,0,1500s,1941,,,77
4719,15,0,15,0,1500s,1942,,,77
780,15,0,15,0,1500s,1943,,,78
168,15,0,15,0,1500s,1944,,,78
5004,15,0,15,0,1500s,1945,,,79
6824,15,0,15,0,1500s,1946,0.46759,0.46759,79
8319,15,0,15,0,1500s,1947,0.49515,0.49515,80
3909,15,0,15,0,1500s,1948,0.49982,0.49982,80
3258,15,0,15,0,1500s,1949,0.52593,0.52593,81
8692,15,0,15,0,1500s,1950,0.47682,0.47682,81
7931,15,0,15,0,1500s,1951,0.4704,0.4704,82
1568,15,0,15,0,1500s,1952,0.47003,0.47003,82
2024,15,0,15,0,1500s,1953,0.41635,0.41635,83
3460,15,0,15,0,1500s,1954,0.4206,0.4206,83
9947,15,0,15,0,1500s,1955,0.43949,0.43949,84
1764,15,0,15,0,1500s,1956,0.48595,0.48595,84
7211,15,0,15,0,1500s,1957,0.49495,0.49495,85
1699,15,0,15,0,1500s,1958,0.49689,0.49689,85
3734,15,0,15,0,1500s,1959,0.49738,0.49738,86
2078,15,0,15,0,1500s,1960,0.49752,0.49752,86
5914,15,0,15,0,1500s,1961,0.49756,0.49756,87
1304,15,0,15,0,1500s,1962,0.53454,0.53454,87
5698,15,0,15,0,1500s,1963,0.53588,0.53588,88
4828,15,0,15,0,1500s,1964,0.4752,0.4752,88
1287,15,0,15,0,1500s,1965,0.48913,0.48913,89
4006,15,0,15,0,1500s,1966,0.45577,0.45577,89
6510,15,0,15,0,1500s,1967,0.45905,0.45905,90
7294,15,0,15,0,1500s,1968,0.42957,0.42957,90
5277,15,0,15,0,1500s,1969,0.46222,0.46222,91
1640,15,0,15,0,1500s,1970,0.50377,0.50377,91
1285,15,0,15,0,1500s,1971,0.51153,0.51153,92
6792,15,0,15,0,1500s,1972,0.51312,0.51312,92
9528,15,0,15,0,1500s,1973,0.51348,0.51348,93
6168,15,0,15,0,1500s,1974,0.52523,0.52523,93
3474,15,0,15,0,1500s,1975,0.56803,0.56803,94
1172,15,0,15,0,1500s,1976,0.60196,0.60196,94
9770,15,0,15,0,1500s,1977,0.5503,0.5503,95
5119,15,0,15,0,1500s,1978,0.5056,0.5056,95
1815,15,0,15,0,1500s,1979,0.55646,0.55646,96
5465,15,0,15,0,1500s,1980,0.51145,0.51145,96
9425,15,0,15,0,1500s,1981,0.48382,0.48382,97
321,15,0,15,0,1500s,1982,0.4569,0.4569,97
5053,15,0,15,0,1500s,1983,0.48883,0.48883,98
6684,15,0,15,0,1500s,1984,0.52672,0.52672,98
229,15,0,15,0,1500s,1985,0.52547,0.52547,99
3211,15,0,15,0,1500s,1986,0.53186,0.53186,99
9160,15,0,15,0,1500s,1987,0.55196,0.55196,100
3346,15,0,15,0,1500s,1988,0.58773,0.58773,100
5202,15,0,15,0,1500s,1989,0.64845,0.64845,101
9996,15,0,15,0,1500s,1990,0.62875,0.62875,101
8460,15,0,15,0,1500s,1991,0.61661,0.61661,102
8407,15,0,15,0,1500s,1992,0.58771,0.58771,102
4411,15,0,15,0,1500s,1993,0.53376,0.53376,103
6714,15,0,15,0,1500s,1994,0.55993,0.55993,103
3139,15,0,15,0,1500s,1995,0.54726,0.54726,104
4673,15,0,15,0,1500s,1996,0.5477,0.5477,104
7508,15,0,15,0,1500s,1997,0.55465,0.55465,105
2888,15,0,15,0,1500s,1998,0.53437,0.53437,105
358,15,0,15,0,1500s,1999,0.52917,0.52917,106
4712,15,0,15,0,1500s,2000,0.51774,0.51774,106
4001,15,0,15,0,1500s,2001,0.49598,0.49598,107
2757,15,0,15,0,1500s,2002,0.59241,0.59241,107
1670,15,0,15,0,1500s,2003,0.58419,0.58419,108
5939,15,0,15,0,1500s,2004,0.56621,0.56621,108
4407,15,0,15,0,1500s,2005,0.57037,0.57037,109
872,15,0,15,0,1500s,2006,0.56806,0.56806,109
1648,15,0,15,0,1500s,2007,0.56568,0.56568,110
212,15,0,15,0,1500s,2008,0.58607,0.58607,110
1779,15,0,15,0,1500s,2009,0.57196,0.57196,111
3013,15,0,15,0,1500s,2010,0.5478,0.5478,111
2812,15,0,15,0,1500s,2011,0.52156,0.52156,112
2850,15,0,15,0,1500s,2012,0.50379,0.50379,112
510,15,0,15,0,1500s,2013,0.4854,0.4854,113
1974,15,0,15,0,1500s,2014,0.47476,0.47476,113
5376,15,0,15,0,1500s,2015,0.47953,0.47953,114
5220,15,0,15,0,1500s,2016,0.49573,0.49573,114
3967,15,0,15,0,1500s,2017,0.52667,0.52667,115
5303,15,0,15,0,1500s,2018,0.55135,0.55135,115
5367,16,0,16,0,1600s,1940,,,76
8679,16,0,16,0,1600s,1941,,,77
8712,16,0,16,0,1600s,1942,,,77
6512,16,0,16,0,1600s,1943,,,78
3490,16,0,16,0,1600s,1944,,,78
1478,16,0,16,0,1600s,1945,,,79
1987,16,0,16,0,1600s,1946,,,79
6601,16,0,16,0,1600s,1947,,,80
7471,16,0,16,0,1600s,1948,,,80
1468,16,0,16,0,1600s,1949,,,81
408,16,0,16,0,1600s,1950,,,81
2798,16,0,16,0,1600s,1951,,,82
9983,16,0,16,0,1600s,1952,,,82
2736,16,0,16,0,1600s,1953,,,83
3260,16,0,16,0,1600s,1954,,,83
414,16,0,16,0,1600s,1955,,,84
5151,16,0,16,0,1600s,1956,,,84
5118,16,0,16,0,1600s,1957,,,85
1186,16,0,16,0,1600s,1958,,,85
9012,16,0,16,0,1600s,1959,,,86
9249,16,0,16,0,1600s,1960,0.40673,0.40673,86
5962,16,0,16,0,1600s,1961,0.53699,0.53699,87
5293,16,0,16,0,1600s,1962,0.54741,0.54741,87
7735,16,0,16,0,1600s,1963,0.54825,0.54825,88
8660,16,0,16,0,1600s,1964,0.54831,0.54831,88
3173,16,0,16,0,1600s,1965,0.54832,0.54832,89
8650,16,0,16,0,1600s,1966,0.54832,0.54832,89
7636,16,0,16,0,1600s,1967,0.54832,0.54832,90
9859,16,0,16,0,1600s,1968,0.54832,0.54832,90
8113,16,0,16,0,1600s,1969,0.66754,0.66754,91
9996,16,0,16,0,1600s,1970,0.66544,0.66544,91
103,16,0,16,0,1600s,1971,0.64987,0.64987,92
380,16,0,16,0,1600s,1972,0.58464,0.58464,92
4637,16,0,16,0,1600s,1973,0.64485,0.64485,93
10,16,0,16,0,1600s,1974,0.60791,0.60791,93
1423,16,0,16,0,1600s,1975,0.57067,0.57067,94
7314,16,0,16,0,1600s,1976,0.49917,0.49917,94
333,16,0,16,0,1600s,1977,0.42665,0.42665,95
5247,16,0,16,0,1600s,1978,0.41044,0.41044,95
6107,16,0,16,0,1600s,1979,0.3643,0.3643,96
9326,16,0,16,0,1600s,1980,0.26133,0.26133,96
700,16,0,16,0,1600s,1981,0.24844,0.24844,97
4108,16,0,16,0,1600s,1982,0.50146,0.50146,97
569,16,0,16,0,1600s,1983,0.54198,0.54198,98
993,16,0,16,0,1600s,1984,0.59173,0.59173,98
1997,16,0,16,0,1600s,1985,0.63719,0.63719,99
7076,16,0,16,0,1600s,1986,0.62127,0.62127,99
330,16,0,16,0,1600s,1987,0.61945,0.61945,100
665,16,0,16,0,1600s,1988,0.60898,0.60898,100
3573,16,0,16,0,1600s,1989,0.6372,0.6372,101
7343,16,0,16,0,1600s,1990,0.66154,0.66154,101
102,16,0,16,0,1600s,1991,0.59024,0.59024,102
6971,16,0,16,0,1600s,1992,0.71847,0.71847,102
3349,16,0,16,0,1600s,1993,0.6542,0.6542,103
3583,16,0,16,0,1600s,1994,0.60886,0.60886,103
6602,16,0,16,0,1600s,1995,0.59348,0.59348,104
4840,16,0,16,0,1600s,1996,0.5771,0.5771,104
8565,16,0,16,0,1600s,1997,0.54013,0.54013,105
3253,16,0,16,0,1600s,1998,0.50846,0.50846,105
3699,16,0,16,0,1600s,1999,0.4215,0.4215,106
955,16,0,16,0,1600s,2000,0.39803,0.39803,106
7622,16,0,16,0,1600s,2001,0.31894,0.31894,107
9913,16,0,16,0,1600s,2002,0.34448,0.34448,107
2066,16,0,16,0,1600s,2003,0.36494,0.36494,108
7684,16,0,16,0,1600s,2004,0.38454,0.38454,108
6253,16,0,16,0,1600s,2005,0.42886,0.42886,109
6131,16,0,16,0,1600s,2006,0.43318,0.43318,109
5619,16,0,16,0,1600s,2007,0.54288,0.54288,110
1759,16,0,16,0,1600s,2008,0.47882,0.47882,110
5161,16,0,16,0,1600s,2009,0.47621,0.47621,111
7360,16,0,16,0,1600s,2010,0.44181,0.44181,111
8095,16,0,16,0,1600s,2011,0.52129,0.52129,112
3108,16,0,16,0,1600s,2012,0.47378,0.47378,112
5826,16,0,16,0,1600s,2013,0.48601,0.48601,113
2874,16,0,16,0,1600s,2014,0.46843,0.46843,113
1275,16,0,16,0,1600s,2015,0.43483,0.43483,114
8441,16,0,16,0,1600s,2016,0.44343,0.44343,114
9239,16,0,16,0,1600s,2017,0.4148,0.4148,115
2670,16,0,16,0,1600s,2018,0.40771,0.40771,115
5543,17,0,17,0,1700s,1940,,,76
6080,17,0,17,0,1700s,1941,,,77
8002,17,0,17,0,1700s,1942,,,77
1309,17,0,17,0,1700s,1943,,,78
9456,17,0,17,0,1700s,1944,,,78
27,17,0,17,0,1700s,1945,,,79
4951,17,0,17,0,1700s,1946,,,79
290,17,0,17,0,1700s,1947,,,80
2113,17,0,17,0,1700s,1948,,,80
6136,17,0,17,0,1700s,1949,,,81
5053,17,0,17,0,1700s,1950,,,81
9462,17,0,17,0,1700s,1951,,,82
1170,17,0,17,0,1700s,1952,,,82
8927,17,0,17,0,1700s,1953,,,83
8042,17,0,17,0,1700s,1954,,,83
215,17,0,17,0,1700s,1955,,,84
2905,17,0,17,0,1700s,1956,,,84
5733,17,0,17,0,1700s,1957,,,85
449,17,0,17,0,1700s,1958,,,85
6498,17,0,17,0,1700s,1959,,,86
2798,17,0,17,0,1700s,1960,,,86
2592,17,0,17,0,1700s,1961,,,87
5253,17,0,17,0,1700s,1962,,,87
3533,17,0,17,0,1700s,1963,,,88
2283,17,0,17,0,1700s,1964,,,88
8338,17,0,17,0,1700s,1965,,,89
5620,17,0,17,0,1700s,1966,,,89
3820,17,0,17,0,1700s,1967,,,90
4633,17,0,17,0,1700s,1968,,,90
5560,17,0,17,0,1700s,1969,,,91
3395,17,0,17,0,1700s,1970,,,91
3037,17,0,17,0,1700s,1971,,,92
2324,17,0,17,0,1700s,1972,,,92
7300,17,0,17,0,1700s,1973,0.25059,0.25059,93
8978,17,0,17,0,1700s,1974,0.24959,0.24959,93
177,17,0,17,0,1700s,1975,0.25013,0.25013,94
5571,17,0,17,0,1700s,1976,0.26752,0.26752,94
8556,17,0,17,0,1700s,1977,0.30442,0.30442,95
7646,17,0,17,0,1700s,1978,0.33696,0.33696,95
6598,17,0,17,0,1700s,1979,0.4076,0.4076,96
5699,17,0,17,0,1700s,1980,0.45711,0.45711,96
5607,17,0,17,0,1700s,1981,0.40749,0.40749,97
2474,17,0,17,0,1700s,1982,0.36423,0.36423,97
3840,17,0,17,0,1700s,1983,0.41017,0.41017,98
5737,17,0,17,0,1700s,1984,0.37731,0.37731,98
2472,17,0,17,0,1700s,1985,0.37269,0.37269,99
4811,17,0,17,0,1700s,1986,0.36469,0.36469,99
7699,17,0,17,0,1700s,1987,0.39753,0.39753,100
3801,17,0,17,0,1700s,1988,0.48349,0.48349,100
8579,17,0,17,0,1700s,1989,0.46293,0.46293,101
4927,17,0,17,0,1700s,1990,0.38619,0.38619,101
666,17,0,17,0,1700s,1991,0.40756,0.40756,102
1323,17,0,17,0,1700s,1992,0.39285,0.39285,102
9136,17,0,17,0,1700s,1993,0.32087,0.32087,103
4714,17,0,17,0,1700s,1994,0.3169,0.3169,103
4689,17,0,17,0,1700s,1995,0.34751,0.34751,104
3907,17,0,17,0,1700s,1996,0.36935,0.36935,104
7683,17,0,17,0,1700s,1997,0.37037,0.37037,105
257,17,0,17,0,1700s,1998,0.36925,0.36925,105
8321,17,0,17,0,1700s,1999,0.38627,0.38627,106
8479,17,0,17,0,1700s,2000,0.40186,0.40186,106
2903,17,0,17,0,1700s,2001,0.39883,0.39883,107
4022,17,0,17,0,1700s,2002,0.39686,0.39686,107
1612,17,0,17,0,1700s,2003,0.41032,0.41032,108
5266,17,0,17,0,1700s,2004,0.41704,0.41704,108
3735,17,0,17,0,1700s,2005,0.4465,0.4465,109
2130,17,0,17,0,1700s,2006,0.45806,0.45806,109
607,17,0,17,0,1700s,2007,0.44601,0.44601,110
4946,17,0,17,0,1700s,2008,0.43769,0.43769,110
7173,17,0,17,0,1700s,2009,0.45102,0.45102,111
447,17,0,17,0,1700s,2010,0.4695,0.4695,111
6129,17,0,17,0,1700s,2011,0.52306,0.52306,112
7731,17,0,17,0,1700s,2012,0.56666,0.56666,112
4525,17,0,17,0,1700s,2013,0.60492,0.60492,113
4703,17,0,17,0,1700s,2014,0.62852,0.62852,113
2176,17,0,17,0,1700s,2015,0.63816,0.63816,114
4515,17,0,17,0,1700s,2016,0.63763,0.63763,114
5685,17,0,17,0,1700s,2017,0.66349,0.66349,115
3924,17,0,17,0,1700s,2018,0.67561,0.67561,115
7605,19,0,19,0,1900s,1940,,,76
831,19,0,19,0,1900s,1941,,,77
6577,19,0,19,0,1900s,1942,,,77
3561,19,0,19,0,1900s,1943,,,78
7444,19,0,19,0,1900s,1944,,,78
68,19,0,19,0,1900s,1945,,,79
1081,19,0,19,0,1900s,1946,,,79
6575,19,0,19,0,1900s,1947,,,80
9263,19,0,19,0,1900s,1948,,,80
8698,19,0,19,0,1900s,1949,,,81
8591,19,0,19,0,1900s,1950,,,81
3902,19,0,19,0,1900s,1951,,,82
8763,19,0,19,0,1900s,1952,,,82
3330,19,0,19,0,1900s,1953,,,83
990,19,0,19,0,1900s,1954,,,83
2644,19,0,19,0,1900s,1955,,,84
4799,19,0,19,0,1900s,1956,,,84
661,19,0,19,0,1900s,1957,,,85
2524,19,0,19,0,1900s,1958,,,85
9840,19,0,19,0,1900s,1959,,,86
9314,19,0,19,0,1900s,1960,,,86
750,19,0,19,0,1900s,1961,,,87
2855,19,0,19,0,1900s,1962,,,87
3216,19,0,19,0,1900s,1963,,,88
9189,19,0,19,0,1900s,1964,,,88
4234,19,0,19,0,1900s,1965,,,89
3145,19,0,19,0,1900s,1966,,,89
9284,19,0,19,0,1900s,1967,,,90
5529,19,0,19,0,1900s,1968,,,90
3704,19,0,19,0,1900s,1969,,,91
1498,19,0,19,0,1900s,1970,,,91
5147,19,0,19,0,1900s,1971,,,92
6091,19,0,19,0,1900s,1972,,,92
6089,19,0,19,0,1900s,1973,0.14072,0.14072,93
8300,19,0,19,0,1900s,1974,0.1142,0.1142,93
5806,19,0,19,0,1900s,1975,0.15311,0.15311,94
1324,19,0,19,0,1900s,1976,0.11584,0.11584,94
8552,19,0,19,0,1900s,1977,0.12285,0.12285,95
1233,19,0,19,0,1900s,1978,0.13353,0.13353,95
9187,19,0,19,0,1900s,1979,0.14708,0.14708,96
7908,19,0,19,0,1900s,1980,0.16033,0.16033,96
3904,19,0,19,0,1900s,1981,0.17516,0.17516,97
2408,19,0,19,0,1900s,1982,0.18908,0.18908,97
7648,19,0,19,0,1900s,1983,0.14453,0.14453,98
3936,19,0,19,0,1900s,1984,0.1417,0.1417,98
446,19,0,19,0,1900s,1985,0.20519,0.20519,99
7752,19,0,19,0,1900s,1986,0.18716,0.18716,99
5261,19,0,19,0,1900s,1987,0.21949,0.21949,100
41,19,0,19,0,1900s,1988,0.18182,0.18182,100
5979,19,0,19,0,1900s,1989,0.17517,0.17517,101
7216,19,0,19,0,1900s,1990,0.18517,0.18517,101
530,19,0,19,0,1900s,1991,0.14279,0.14279,102
1833,19,0,19,0,1900s,1992,0.14869,0.14869,102
3816,19,0,19,0,1900s,1993,0.1448,0.1448,103
7975,19,0,19,0,1900s,1994,0.14374,0.14374,103
3767,19,0,19,0,1900s,1995,0.14306,0.14306,104
2528,19,0,19,0,1900s,1996,0.14311,0.14311,104
1326,19,0,19,0,1900s,1997,0.17683,0.17683,105
8450,19,0,19,0,1900s,1998,0.21647,0.21647,105
8976,19,0,19,0,1900s,1999,0.24989,0.24989,106
8166,19,0,19,0,1900s,2000,0.27624,0.27624,106
4989,19,0,19,0,1900s,2001,0.2749,0.2749,107
7159,19,0,19,0,1900s,2002,0.26127,0.26127,107
6458,19,0,19,0,1900s,2003,0.30509,0.30509,108
3425,19,0,19,0,1900s,2004,0.33843,0.33843,108
3557,19,0,19,0,1900s,2005,0.36438,0.36438,109
1408,19,0,19,0,1900s,2006,0.38281,0.38281,109
8126,19,0,19,0,1900s,2007,0.40789,0.40789,110
2960,19,0,19,0,1900s,2008,0.37297,0.37297,110
2062,19,0,19,0,1900s,2009,0.2962,0.2962,111
6988,19,0,19,0,1900s,2010,0.27384,0.27384,111
7526,19,0,19,0,1900s,2011,0.20735,0.20735,112
5641,19,0,19,0,1900s,2012,0.22261,0.22261,112
9199,19,0,19,0,1900s,2013,0.26167,0.26167,113
5722,19,0,19,0,1900s,2014,0.20323,0.20323,113
6509,19,0,19,0,1900s,2015,0.24579,0.24579,114
8409,19,0,19,0,1900s,2016,0.29923,0.29923,114
857,19,0,19,0,1900s,2017,0.40022,0.40022,115
787,19,0,19,0,1900s,2018,0.50243,0.50243,115
432,20,0,20,0,2000s,1940,,,76
4536,20,0,20,0,2000s,1941,,,77
745,20,0,20,0,2000s,1942,,,77
1870,20,0,20,0,2000s,1943,,,78
616,20,0,20,0,2000s,1944,,,78
8841,20,0,20,0,2000s,1945,,,79
2028,20,0,20,0,2000s,1946,,,79
297,20,0,20,0,2000s,1947,,,80
6650,20,0,20,0,2000s,1948,,,80
4443,20,0,20,0,2000s,1949,,,81
9070,20,0,20,0,2000s,1950,,,81
2635,20,0,20,0,2000s,1951,,,82
340,20,0,20,0,2000s,1952,,,82
7876,20,0,20,0,2000s,1953,,,83
5725,20,0,20,0,2000s,1954,,,83
7464,20,0,20,0,2000s,1955,,,84
171,20,0,20,0,2000s,1956,,,84
9607,20,0,20,0,2000s,1957,,,85
2252,20,0,20,0,2000s,1958,0.54802,0.54802,85
5953,20,0,20,0,2000s,1959,0.54153,0.54153,86
1684,20,0,20,0,2000s,1960,0.53969,0.53969,86
6880,20,0,20,0,2000s,1961,0.53917,0.53917,87
3282,20,0,20,0,2000s,1962,0.53902,0.53902,87
5769,20,0,20,0,2000s,1963,0.53898,0.53898,88
7549,20,0,20,0,2000s,1964,0.53435,0.53435,88
3762,20,0,20,0,2000s,1965,0.50619,0.50619,89
1897,20,0,20,0,2000s,1966,0.47456,0.47456,89
4635,20,0,20,0,2000s,1967,0.4664,0.4664,90
5442,20,0,20,0,2000s,1968,0.4652,0.4652,90
379,20,0,20,0,2000s,1969,0.45731,0.45731,91
783,20,0,20,0,2000s,1970,0.45477,0.45477,91
1271,20,0,20,0,2000s,1971,0.45131,0.45131,92
4427,20,0,20,0,2000s,1972,0.44231,0.44231,92
1355,20,0,20,0,2000s,1973,0.41971,0.41971,93
7216,20,0,20,0,2000s,1974,0.39676,0.39676,93
7099,20,0,20,0,2000s,1975,0.43271,0.43271,94
2932,20,0,20,0,2000s,1976,0.41738,0.41738,94
5755,20,0,20,0,2000s,1977,0.40302,0.40302,95
2867,20,0,20,0,2000s,1978,0.39308,0.39308,95
3603,20,0,20,0,2000s,1979,0.37318,0.37318,96
9037,20,0,20,0,2000s,1980,0.36349,0.36349,96
1418,20,0,20,0,2000s,1981,0.36708,0.36708,97
4532,20,0,20,0,2000s,1982,0.39309,0.39309,97
6204,20,0,20,0,2000s,1983,0.34002,0.34002,98
3695,20,0,20,0,2000s,1984,0.39221,0.39221,98
4905,20,0,20,0,2000s,1985,0.38102,0.38102,99
8426,20,0,20,0,2000s,1986,0.40582,0.40582,99
8844,20,0,20,0,2000s,1987,0.45391,0.45391,100
3033,20,0,20,0,2000s,1988,0.44017,0.44017,100
2201,20,0,20,0,2000s,1989,0.44245,0.44245,101
5430,20,0,20,0,2000s,1990,0.43445,0.43445,101
1690,20,0,20,0,2000s,1991,0.4439,0.4439,102
75,20,0,20,0,2000s,1992,0.42803,0.42803,102
752,20,0,20,0,2000s,1993,0.38929,0.38929,103
9920,20,0,20,0,2000s,1994,0.36554,0.36554,103
522,20,0,20,0,2000s,1995,0.3187,0.3187,104
5535,20,0,20,0,2000s,1996,0.33202,0.33202,104
9376,20,0,20,0,2000s,1997,0.3232,0.3232,105
9463,20,0,20,0,2000s,1998,0.34334,0.34334,105
2459,20,0,20,0,2000s,1999,0.3821,0.3821,106
6342,20,0,20,0,2000s,2000,0.37924,0.37924,106
1576,20,0,20,0,2000s,2001,0.38921,0.38921,107
5915,20,0,20,0,2000s,2002,0.42034,0.42034,107
3628,20,0,20,0,2000s,2003,0.41709,0.41709,108
7973,20,0,20,0,2000s,2004,0.41913,0.41913,108
5378,20,0,20,0,2000s,2005,0.41915,0.41915,109
4538,20,0,20,0,2000s,2006,0.42644,0.42644,109
1154,20,0,20,0,2000s,2007,0.426,0.426,110
7576,20,0,20,0,2000s,2008,0.42686,0.42686,110
7796,20,0,20,0,2000s,2009,0.4156,0.4156,111
6566,20,0,20,0,2000s,2010,0.38837,0.38837,111
5813,20,0,20,0,2000s,2011,0.389,0.389,112
2479,20,0,20,0,2000s,2012,0.38604,0.38604,112
7031,20,0,20,0,2000s,2013,0.38405,0.38405,113
9398,20,0,20,0,2000s,2014,0.37289,0.37289,113
7722,20,0,20,0,2000s,2015,0.38817,0.38817,114
1299,20,0,20,0,2000s,2016,0.40307,0.40307,114
7316,20,0,20,0,2000s,2017,0.44781,0.44781,115
2088,20,0,20,0,2000s,2018,0.46176,0.46176,115
1731,2,0,2,0,200s,1940,,,76
9461,2,0,2,0,200s,1941,,,77
2176,2,0,2,0,200s,1942,,,77
4080,2,0,2,0,200s,1943,0.42638,0.42638,78
1428,2,0,2,0,200s,1944,0.42864,0.42864,78
